dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
dw,t_rslocal_localhost@6267092@80823173@,23.14437500,40662,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699522576,3
,netstock_collab_future,23.08922700,36024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697895805,3
dw,t_rslocal_localhost@68612592@81334900@,22.99153600,14756990,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,699874424,1
dw,t_rslocal_localhost@68612592@81181400@,22.86266900,14755191,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,698482131,1
data_lake,int_projects_v0_project,22.86166700,53259379,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,701579196,1
,fdm1,22.66107900,81,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698294396,20
dw,t_rslocal_localhost@130621372@81310475@,22.65925900,282518,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699514860,8
data_lake,subscription_status,22.32056900,604534,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698439202,4
dw,content_usage_user_detail,22.30103800,4808166,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702192176,2
dw,t_rslocal_localhost@6253843@81248196@,22.16633500,37866,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698970556,3
,netstock_collab_history,22.11702100,236032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697898575,4
dw,t_rslocal_localhost@49539592@81687266@,22.09090800,313875,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703353021,1
dw,dtc_pr_adj_all_product_adjustments_pivoted,21.94737200,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703342986,7
dw,t_rslocal_localhost@111621017@81334900@,21.89607000,32714,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703388730,26
,interactions,21.86376800,10375443,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697777918,1
,delivery,21.80427000,2386,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698240497,14
dw,channel_sales_on_hand,21.72227100,29350710,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,701895531,3
,t_rslocal_localhost@32364239@80823173@,21.65378400,484583,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698003189,10
,t_rslocal_localhost@91504805@80823173@,21.65320200,22424064,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,698039024,4
data_lake,inbound,21.52188100,18751,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702956606,129
dw,t_rslocal_localhost@38479381@81677845@,21.48941900,13463273,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,703143245,1
data_lake,a953,21.34061400,168,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702087992,11
data_lake,queuehistory,21.17663600,78878921,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,701420796,1
data_lake,awsdms_changes40ade3e4aef81486,20.97791500,44888,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703388972,259
data_lake,ekes_cdc,20.95852800,134,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703069063,26
,user_dates_populate,20.78021400,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697758999,3
,machine,20.74051100,1224032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698228755,8
dw,t_rslocal_localhost@37780517@81334900@,20.58803300,13956172,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,702284879,3
dw,t_rslocal_localhost@29490406@81334900@,20.55144900,29964,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703084684,10
dw,t_rslocal_localhost@29496309@81334900@,20.55144900,29964,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703084684,10
data_lake,selligent_communication,20.52438500,552368,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703108091,46
,t_rslocal_localhost@29791411@80823173@,20.40607400,141812,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697918570,4
,collection_nodes,20.21561000,612032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698214098,4
dw,sell_in_proxy,19.91595600,276184,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703217785,23
dw,t_rslocal_localhost@6267092@81334900@,19.52877700,67770,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703122455,5
